timestamp,people_count,crowd_level
2025-11-13 10:35:21.740382,32,High
2025-11-13 10:35:21.955110,32,High
2025-11-13 10:35:22.219820,31,High
2025-11-13 10:35:22.470945,31,High
2025-11-13 10:35:22.762043,33,High
2025-11-13 10:35:22.972615,30,High
2025-11-13 10:35:23.218661,33,High
2025-11-13 10:35:23.419838,28,High
2025-11-13 10:35:23.653282,30,High
2025-11-13 10:35:23.865547,30,High
2025-11-13 10:35:24.082525,31,High
2025-11-13 10:35:24.314848,30,High
2025-11-13 10:35:24.539033,29,High
2025-11-13 10:35:24.792587,30,High
2025-11-13 10:35:24.995097,30,High
2025-11-13 10:35:25.226831,30,High
2025-11-13 10:35:25.423372,30,High
2025-11-13 10:35:25.641689,30,High
2025-11-13 10:35:25.874938,28,High
2025-11-13 10:35:26.077921,29,High
2025-11-13 10:35:26.328347,29,High
2025-11-13 10:35:26.538213,30,High
2025-11-13 10:35:26.789829,30,High
2025-11-13 10:35:26.996092,29,High
2025-11-13 10:35:27.199857,26,High
2025-11-13 10:35:27.421599,29,High
2025-11-13 10:35:27.628385,30,High
2025-11-13 10:35:27.864447,28,High
2025-11-13 10:35:28.085013,30,High
2025-11-13 10:35:28.366572,29,High
2025-11-13 10:35:28.601547,29,High
2025-11-13 10:35:28.829763,31,High
2025-11-13 10:35:29.095802,30,High
2025-11-13 10:35:29.320205,30,High
2025-11-13 10:35:29.537598,30,High
2025-11-13 10:35:29.747972,30,High
2025-11-13 10:35:29.988615,29,High
2025-11-13 10:35:30.203187,30,High
2025-11-13 10:35:30.444244,28,High
2025-11-13 10:35:30.658310,29,High
2025-11-13 10:35:30.879972,29,High
2025-11-13 10:35:31.111241,29,High
2025-11-13 10:35:31.325962,29,High
2025-11-13 10:35:31.550729,30,High
2025-11-13 10:35:31.754879,29,High
2025-11-13 10:35:31.996217,28,High
2025-11-13 10:35:32.181251,30,High
2025-11-13 10:35:32.392794,30,High
2025-11-13 10:35:32.632950,27,High
2025-11-13 10:35:32.845149,30,High
2025-11-13 10:35:33.085501,27,High
2025-11-13 10:35:33.323558,28,High
2025-11-13 10:35:33.580758,28,High
2025-11-13 10:35:33.792151,28,High
2025-11-13 10:35:34.048905,29,High
2025-11-13 10:35:34.312227,30,High
2025-11-13 10:35:34.577570,30,High
2025-11-13 10:35:34.783891,30,High
2025-11-13 10:35:35.000872,31,High
2025-11-13 10:35:35.133217,32,High
2025-11-13 10:35:35.246878,32,High
2025-11-13 10:35:35.415770,31,High
2025-11-13 10:35:35.628802,33,High
2025-11-13 10:35:35.836781,34,High
2025-11-13 10:35:36.083632,35,High
2025-11-13 10:35:36.286011,32,High
2025-11-13 10:35:36.502783,34,High
2025-11-13 10:35:36.645774,32,High
2025-11-13 10:35:36.806524,32,High
2025-11-13 10:35:36.967601,32,High
2025-11-13 10:35:37.153010,31,High
2025-11-13 10:35:37.322072,32,High
2025-11-13 10:35:37.506684,32,High
2025-11-13 10:35:37.735676,29,High
2025-11-13 10:35:37.940722,28,High
2025-11-13 10:35:38.157506,27,High
2025-11-13 10:35:38.352967,26,High
2025-11-13 10:35:38.560296,28,High
2025-11-13 10:35:38.776486,28,High
2025-11-13 10:35:38.977295,29,High
2025-11-13 10:35:39.200617,28,High
2025-11-13 10:35:39.413627,28,High
2025-11-13 10:35:39.614316,28,High
2025-11-13 10:35:39.838737,29,High
2025-11-13 10:35:40.035144,31,High
2025-11-13 10:35:40.257232,31,High
2025-11-13 10:35:40.467549,31,High
2025-11-13 10:35:40.686100,29,High
2025-11-13 10:35:40.901740,28,High
2025-11-13 10:35:41.101117,29,High
2025-11-13 10:35:41.332934,24,High
2025-11-13 10:35:41.541306,27,High
2025-11-13 10:35:41.778094,27,High
2025-11-13 10:35:42.012345,26,High
2025-11-13 10:35:42.241820,26,High
2025-11-13 10:35:42.439863,28,High
2025-11-13 10:35:42.648383,30,High
2025-11-13 10:35:42.876786,30,High
2025-11-13 10:35:43.093961,29,High
2025-11-13 10:35:43.350629,28,High
2025-11-13 10:35:43.566497,28,High
2025-11-13 10:35:43.769567,26,High
2025-11-13 10:35:43.963075,26,High
2025-11-13 10:35:44.182746,27,High
2025-11-13 10:35:44.419687,27,High
2025-11-13 10:35:44.603578,27,High
2025-11-13 10:35:44.709857,26,High
2025-11-13 10:35:44.892893,26,High
2025-11-13 10:35:45.022196,28,High
2025-11-13 10:35:45.187809,26,High
2025-11-13 10:35:45.457329,27,High
2025-12-21 10:42:31.047457,37,High
2025-12-21 10:42:31.288753,38,High
2025-12-21 10:42:31.523260,35,High
2025-12-21 10:42:31.744884,37,High
2025-12-21 10:42:32.018282,37,High
2025-12-21 10:42:32.270975,38,High
2025-12-21 10:42:32.596216,36,High
2025-12-21 10:42:32.843148,36,High
2025-12-21 10:42:33.048928,35,High
2025-12-21 10:42:33.238387,36,High
2025-12-21 10:42:33.451041,36,High
2025-12-21 10:42:33.665210,37,High
2025-12-21 10:42:33.883154,34,High
2025-12-21 10:42:34.154379,37,High
2025-12-21 10:42:34.443037,34,High
2025-12-21 10:42:34.713503,33,High
2025-12-21 10:42:34.936137,33,High
2025-12-21 10:42:35.156546,36,High
2025-12-21 10:42:35.372400,34,High
2025-12-21 10:42:35.586679,34,High
2025-12-21 10:42:35.784089,33,High
2025-12-21 10:42:35.952189,33,High
2025-12-21 10:42:36.116147,33,High
2025-12-21 10:42:36.319426,33,High
2025-12-21 10:42:36.524927,34,High
2025-12-21 10:42:36.719139,35,High
2025-12-21 10:42:36.925089,36,High
2025-12-21 10:42:37.128927,35,High
2025-12-21 10:42:37.337936,35,High
2025-12-21 10:42:37.541836,35,High
2025-12-21 10:42:37.743897,34,High
2025-12-21 10:42:37.953731,31,High
2025-12-21 10:42:38.160036,31,High
2025-12-21 10:42:38.363357,32,High
2025-12-21 10:42:38.563723,30,High
2025-12-21 10:42:38.762025,32,High
2025-12-21 10:42:38.961232,34,High
2025-12-21 10:42:39.157645,33,High
2025-12-21 10:42:39.350674,36,High
2025-12-21 10:42:39.559236,38,High
2025-12-21 10:42:39.763553,35,High
2025-12-21 10:42:39.945278,33,High
2025-12-21 10:42:40.135750,35,High
2025-12-21 10:42:40.339035,33,High
2025-12-21 10:42:40.530357,34,High
2025-12-21 10:42:40.727908,35,High
2025-12-21 10:42:40.928590,37,High
2025-12-21 10:42:41.123756,36,High
2025-12-21 10:42:41.317728,36,High
2025-12-21 10:42:41.500315,36,High
2025-12-21 10:42:41.701910,40,High
2025-12-21 10:42:41.883307,41,High
2025-12-21 10:42:42.077710,37,High
2025-12-21 10:42:42.263273,38,High
2025-12-21 10:42:42.456930,40,High
2025-12-21 10:42:42.650230,37,High
2025-12-21 10:42:42.836616,39,High
2025-12-21 10:42:43.011006,37,High
2025-12-21 10:42:43.189996,38,High
2025-12-21 10:42:43.384364,38,High
2025-12-21 10:42:43.564953,36,High
2025-12-21 10:42:43.751499,39,High
2025-12-21 10:42:43.923599,36,High
2025-12-21 10:42:44.111825,37,High
2025-12-21 10:42:44.309090,36,High
2025-12-21 10:42:44.520229,36,High
2025-12-21 10:42:44.724245,39,High
2025-12-21 10:42:44.927133,37,High
2025-12-21 10:42:45.136219,35,High
2025-12-21 10:42:45.333061,36,High
2025-12-21 10:42:45.544198,39,High
2025-12-21 10:42:45.768862,38,High
2025-12-21 10:42:45.976820,38,High
2025-12-21 10:42:46.186302,41,High
2025-12-21 10:42:46.388903,42,High
2025-12-21 10:42:46.588158,40,High
2025-12-21 10:42:46.795968,41,High
2025-12-21 10:42:47.008944,42,High
2025-12-21 10:42:47.223207,41,High
2025-12-21 10:42:47.430675,40,High
2025-12-21 10:42:47.628003,40,High
2025-12-21 10:42:47.818281,37,High
2025-12-21 10:42:47.996636,41,High
2025-12-21 10:42:48.211557,38,High
2025-12-21 10:42:48.379354,38,High
2025-12-21 10:42:48.533586,38,High
2025-12-21 10:42:48.685529,37,High
2025-12-21 10:42:48.837586,36,High
2025-12-21 10:42:48.983327,38,High
2025-12-21 10:42:49.119811,38,High
2025-12-21 10:42:49.273542,40,High
2025-12-21 10:42:49.461294,38,High
2025-12-21 10:42:49.656394,37,High
2025-12-21 10:42:49.860012,37,High
2025-12-21 10:42:50.083990,35,High
2025-12-21 10:42:50.288058,35,High
2025-12-21 10:42:50.489586,36,High
2025-12-21 10:42:50.714521,35,High
2025-12-21 10:42:50.936415,37,High
2025-12-21 10:42:51.159899,37,High
2025-12-21 10:42:51.382573,35,High
2025-12-21 10:42:51.606316,38,High
2025-12-21 10:42:51.831510,37,High
2025-12-21 10:42:52.032140,38,High
2025-12-21 10:42:52.235190,36,High
2025-12-21 10:42:52.438746,35,High
2025-12-21 10:42:52.643912,33,High
2025-12-21 10:42:52.857787,35,High
2025-12-21 10:42:53.062461,32,High
2025-12-21 10:42:53.260051,32,High
2025-12-21 10:42:53.459289,33,High
2025-12-21 10:42:53.674395,32,High
2025-12-21 10:42:53.912912,33,High
2025-12-21 10:42:54.119008,31,High
2025-12-21 10:42:54.340256,34,High
2025-12-21 10:42:54.554816,32,High
2025-12-21 10:42:54.755987,30,High
2025-12-21 10:42:54.942351,29,High
2025-12-21 10:42:55.169992,28,High
2025-12-21 10:42:55.386981,30,High
2025-12-21 10:42:55.578217,32,High
2025-12-21 10:42:55.814320,33,High
2025-12-21 10:42:56.049427,32,High
2025-12-21 10:42:56.269782,35,High
2025-12-21 10:42:56.407799,37,High
2025-12-21 10:42:56.583146,36,High
2025-12-21 10:42:56.843776,38,High
2025-12-21 10:42:57.105105,33,High
2025-12-21 10:42:57.517065,35,High
2025-12-21 10:42:57.783453,34,High
2025-12-21 10:42:57.961734,32,High
2025-12-21 10:42:58.165102,33,High
2025-12-21 10:42:58.350789,31,High
2025-12-21 10:42:58.532555,31,High
2025-12-21 10:42:58.718260,32,High
2025-12-21 10:42:58.921425,32,High
2025-12-21 10:42:59.124079,31,High
2025-12-21 10:42:59.312072,31,High
2025-12-21 10:42:59.497656,33,High
2025-12-21 10:42:59.694047,30,High
2025-12-21 10:42:59.882811,33,High
2025-12-21 10:43:00.050117,28,High
2025-12-21 10:43:00.240346,30,High
2025-12-21 10:43:00.431960,30,High
2025-12-21 10:43:00.627979,31,High
2025-12-21 10:43:00.822935,30,High
2025-12-21 10:43:01.015097,29,High
2025-12-21 10:43:01.207387,30,High
2025-12-21 10:43:01.398462,30,High
2025-12-21 10:43:01.767449,30,High
2025-12-21 10:43:55.296074,17,High
2025-12-21 10:43:55.893029,17,High
2025-12-21 10:43:56.446198,15,Medium
2025-12-21 10:43:56.887010,17,High
2025-12-21 10:43:57.372422,17,High
2025-12-21 10:43:57.716601,17,High
2025-12-21 10:43:58.049603,17,High
2025-12-21 10:43:58.559907,16,High
2025-12-21 10:43:58.966277,18,High
2025-12-21 10:43:59.383163,19,High
2025-12-21 10:43:59.800261,19,High
2025-12-21 10:44:00.257214,18,High
2025-12-21 10:44:00.717650,18,High
2025-12-21 10:44:01.137751,18,High
2025-12-21 10:44:01.559196,18,High
2025-12-21 10:44:01.938225,20,High
2025-12-21 10:44:02.355742,22,High
2025-12-21 10:44:02.808607,20,High
2025-12-21 10:44:03.269325,17,High
2025-12-21 10:44:03.697927,19,High
2025-12-21 10:44:04.133605,18,High
2025-12-21 10:44:04.532443,17,High
2025-12-21 10:44:04.978399,16,High
2025-12-21 10:44:05.478811,15,Medium
2025-12-21 10:44:05.889267,16,High
2025-12-21 10:44:06.371341,16,High
2025-12-21 10:44:06.839869,16,High
2025-12-21 10:44:07.265023,17,High
2025-12-21 10:44:07.626109,16,High
2025-12-21 10:44:08.048546,18,High
2025-12-21 10:44:08.492508,18,High
2025-12-21 10:44:08.886362,18,High
2025-12-21 10:44:09.317812,17,High
2025-12-21 10:44:09.767302,19,High
2025-12-21 10:44:10.173789,19,High
2025-12-21 10:44:10.636540,17,High
2025-12-21 10:44:11.058115,17,High
2025-12-21 10:44:11.476803,17,High
2025-12-21 10:44:11.892544,18,High
2025-12-21 10:44:12.277613,18,High
2025-12-21 10:44:12.656640,17,High
2025-12-21 10:44:13.020394,17,High
2025-12-21 10:44:13.466041,17,High
2025-12-21 10:44:13.899608,18,High
2025-12-21 10:44:14.374305,17,High
2025-12-21 10:44:14.810980,17,High
2025-12-21 10:44:15.279857,18,High
2025-12-21 10:44:15.698321,17,High
2025-12-21 10:44:16.171298,20,High
2025-12-21 10:44:16.630264,19,High
2025-12-21 10:44:17.113645,18,High
2025-12-21 10:44:17.525383,21,High
2025-12-21 10:44:17.943091,19,High
2025-12-21 10:44:18.363865,18,High
2025-12-21 10:44:18.784069,20,High
2025-12-21 10:44:19.229098,19,High
2025-12-21 10:44:19.656511,18,High
2025-12-21 10:44:20.116110,21,High
2025-12-21 10:44:20.540703,21,High
2025-12-21 10:44:20.949265,18,High
2025-12-21 10:44:21.450423,21,High
2025-12-21 10:44:21.936697,20,High
2025-12-21 10:44:22.404856,19,High
2025-12-21 10:44:22.884934,20,High
2025-12-21 10:44:23.288339,19,High
2025-12-21 10:44:23.759545,19,High
2025-12-21 10:44:24.209362,17,High
2025-12-21 10:44:24.711435,18,High
2025-12-21 10:44:25.200601,21,High
2025-12-21 10:44:25.718114,21,High
2025-12-21 10:44:26.197297,19,High
2025-12-21 10:44:26.495868,19,High
2025-12-21 10:44:26.756107,20,High
2025-12-21 10:44:27.088247,20,High
2025-12-21 10:44:27.617115,21,High
2025-12-21 10:44:28.099957,22,High
2025-12-21 10:44:28.575808,20,High
2025-12-21 10:44:29.023727,20,High
2025-12-21 10:44:29.485657,21,High
2025-12-21 10:44:29.967215,17,High
2025-12-21 10:44:30.466697,17,High
2025-12-21 10:44:30.911820,17,High
2025-12-21 10:44:31.389887,19,High
2025-12-21 10:44:31.854790,16,High
2025-12-21 10:44:32.319424,19,High
2025-12-21 10:44:32.780906,19,High
2025-12-21 10:44:33.288016,20,High
2025-12-21 10:44:33.793412,21,High
2025-12-21 10:44:34.215306,22,High
2025-12-21 10:44:34.624778,17,High
2025-12-21 10:44:34.958537,20,High
2025-12-21 10:44:35.399620,17,High
2025-12-21 10:44:35.720118,17,High
2025-12-21 10:44:36.030960,20,High
2025-12-21 10:44:36.347443,17,High
2025-12-21 10:44:36.772173,18,High
2025-12-21 10:44:37.189211,16,High
2025-12-21 10:44:37.625308,19,High
2025-12-21 10:44:38.016128,16,High
2025-12-21 10:44:38.584483,20,High
2025-12-21 10:45:10.559605,15,Medium
2025-12-21 10:45:10.999600,13,Medium
2025-12-21 10:45:11.315038,14,Medium
2025-12-21 10:45:11.621311,15,Medium
2025-12-21 10:45:11.960774,14,Medium
2025-12-21 10:45:12.347581,14,Medium
2025-12-21 10:45:12.614466,15,Medium
2025-12-21 10:45:12.907537,19,High
2025-12-21 10:45:13.327852,17,High
2025-12-21 10:45:13.709031,18,High
2025-12-21 10:45:14.021703,16,High
2025-12-21 10:45:14.413690,15,Medium
2025-12-21 10:45:14.754504,17,High
2025-12-21 10:45:15.094117,13,Medium
2025-12-21 10:45:15.485499,14,Medium
2025-12-21 10:45:15.886904,14,Medium
2025-12-21 10:45:16.236707,15,Medium
2025-12-21 10:45:16.564057,15,Medium
2025-12-21 10:45:16.869597,16,High
2025-12-21 10:45:17.262725,15,Medium
2025-12-21 10:45:17.672150,15,Medium
2025-12-21 10:45:18.028561,13,Medium
2025-12-21 10:45:18.483367,14,Medium
2025-12-21 10:45:18.905852,12,Medium
2025-12-21 10:45:19.318281,14,Medium
2025-12-21 10:45:19.696308,13,Medium
2025-12-21 10:45:20.110810,14,Medium
2025-12-21 10:45:20.612615,15,Medium
2025-12-21 10:45:20.920738,12,Medium
2025-12-21 10:45:21.346439,13,Medium
2025-12-21 10:45:21.729308,14,Medium
2025-12-21 10:45:22.089862,14,Medium
2025-12-21 10:45:22.538997,14,Medium
2025-12-21 10:45:22.940177,15,Medium
2025-12-21 10:45:23.402973,13,Medium
2025-12-21 10:45:23.812929,12,Medium
2025-12-21 10:45:24.253316,11,Medium
2025-12-21 10:45:24.713777,12,Medium
2025-12-21 10:45:25.179639,12,Medium
2025-12-21 10:45:25.625191,14,Medium
2025-12-21 10:45:26.084426,15,Medium
2025-12-21 10:45:26.532783,11,Medium
2025-12-21 10:45:26.922544,12,Medium
2025-12-21 10:45:27.268499,14,Medium
2025-12-21 10:45:27.640165,14,Medium
2025-12-21 10:45:28.021858,11,Medium
2025-12-21 10:45:28.377118,13,Medium
2025-12-21 10:45:28.816202,13,Medium
2025-12-21 10:45:29.266857,12,Medium
2025-12-21 10:45:29.716227,11,Medium
2025-12-21 10:45:30.181603,12,Medium
2025-12-21 10:45:30.602070,13,Medium
2025-12-21 10:45:31.020205,10,Medium
2025-12-21 10:45:31.482112,10,Medium
2025-12-21 10:45:31.882311,12,Medium
2025-12-21 10:45:32.285808,12,Medium
2025-12-21 10:45:32.707434,11,Medium
2025-12-21 10:45:33.119214,12,Medium
2025-12-21 10:45:33.466384,11,Medium
2025-12-21 10:45:33.818506,10,Medium
2025-12-21 10:45:34.241448,10,Medium
2025-12-21 10:45:34.625703,11,Medium
2025-12-21 10:45:34.976058,12,Medium
2025-12-21 10:45:35.349183,17,High
2025-12-21 10:45:35.792537,14,Medium
2025-12-21 10:45:36.175405,15,Medium
2025-12-21 10:45:36.546883,11,Medium
2025-12-21 10:45:36.911262,13,Medium
2025-12-21 10:45:37.240642,11,Medium
2025-12-21 10:45:37.697843,14,Medium
2025-12-21 10:45:38.101321,15,Medium
2025-12-21 10:45:38.480595,14,Medium
2025-12-21 10:45:38.834198,12,Medium
2025-12-21 10:45:39.188097,16,High
2025-12-21 10:45:39.535835,14,Medium
2025-12-21 10:45:39.942439,12,Medium
2025-12-21 10:45:40.364417,11,Medium
2025-12-21 10:45:40.799004,14,Medium
2025-12-21 10:45:41.268263,17,High
2025-12-21 10:45:41.681447,17,High
2025-12-21 10:45:42.131141,17,High
2025-12-21 10:45:42.485970,18,High
2025-12-21 10:45:42.908559,18,High
2025-12-21 10:45:43.336316,20,High
2025-12-21 10:45:43.771445,18,High
2025-12-21 10:45:44.200891,17,High
2025-12-21 10:45:44.676819,14,Medium
2025-12-21 10:45:45.088953,15,Medium
2025-12-21 10:45:45.472766,13,Medium
2025-12-21 10:45:45.875273,15,Medium
2025-12-21 10:45:46.229889,20,High
2025-12-21 10:45:46.612034,16,High
2025-12-21 10:45:46.998337,13,Medium
2025-12-21 10:45:47.405194,13,Medium
2025-12-21 10:45:47.744910,16,High
2025-12-21 10:45:48.142825,16,High
2025-12-21 10:45:48.514202,21,High
2025-12-21 10:45:48.881258,18,High
2025-12-21 10:45:49.332902,20,High
2025-12-21 10:45:49.728524,15,Medium
2025-12-21 10:45:50.134393,15,Medium
2025-12-21 10:45:50.577134,15,Medium
2025-12-21 10:45:50.996900,18,High
2025-12-21 10:45:51.408034,20,High
2025-12-21 10:45:51.815162,17,High
2025-12-21 10:45:52.175461,17,High
2025-12-21 10:45:52.564718,18,High
2025-12-21 10:45:53.035570,21,High
2025-12-21 10:45:53.415205,21,High
2025-12-21 10:45:53.778648,22,High
2025-12-21 10:45:54.247490,21,High
2025-12-21 10:45:54.679884,23,High
2025-12-21 10:45:55.144376,21,High
2025-12-21 10:45:55.549523,23,High
2025-12-21 10:45:55.917306,25,High
2025-12-21 10:45:56.333224,26,High
2025-12-21 10:45:56.743112,21,High
2025-12-21 10:45:57.157549,17,High
2025-12-21 10:45:57.547602,17,High
2025-12-21 10:45:57.961347,15,Medium
2025-12-21 10:45:58.369757,20,High
2025-12-21 10:45:58.773669,21,High
2025-12-21 10:45:59.197928,19,High
2025-12-21 10:45:59.589273,21,High
2025-12-21 10:46:00.060870,20,High
2025-12-21 10:46:00.472848,22,High
2025-12-21 10:46:00.910215,20,High
2025-12-21 10:46:01.258195,21,High
2025-12-21 10:46:01.670860,21,High
2025-12-21 10:46:02.040713,28,High
2025-12-21 10:46:02.460278,29,High
2025-12-21 10:46:02.884535,31,High
2025-12-21 10:46:03.272077,28,High
2025-12-21 10:46:03.724696,27,High
2025-12-21 10:46:04.117761,30,High
2025-12-21 10:46:04.518323,26,High
2025-12-21 10:46:04.918292,26,High
2025-12-21 10:46:05.347722,25,High
2025-12-21 10:46:05.772275,24,High
2025-12-21 10:46:06.132955,21,High
2025-12-21 10:46:06.528425,22,High
2025-12-21 10:46:06.916610,20,High
2025-12-21 10:46:07.367796,20,High
2025-12-21 10:46:07.714872,21,High
2025-12-21 10:46:08.203177,25,High
2025-12-21 10:46:08.613979,24,High
2025-12-21 10:46:09.051859,23,High
2025-12-21 10:46:09.429869,26,High
2025-12-21 10:46:09.833330,23,High
2025-12-21 10:46:10.194812,23,High
2025-12-21 10:46:10.677900,16,High
2025-12-21 10:46:11.046812,20,High
2025-12-21 10:46:11.464359,20,High
2025-12-21 10:46:11.866441,23,High
2025-12-21 10:46:12.202398,17,High
2025-12-21 10:46:12.619377,18,High
2025-12-21 10:46:13.072152,16,High
2025-12-21 10:46:13.493121,18,High
2025-12-21 10:46:13.891616,14,Medium
2025-12-21 10:46:14.286966,14,Medium
2025-12-21 10:46:14.752444,14,Medium
2025-12-21 10:46:15.144168,15,Medium
2025-12-21 10:46:15.566225,14,Medium
2025-12-21 10:46:16.010337,16,High
2025-12-21 10:46:16.352996,16,High
2025-12-21 10:46:16.805203,21,High
2025-12-21 10:46:17.236282,19,High
2025-12-21 10:46:17.586738,20,High
2025-12-21 10:46:18.028535,23,High
2025-12-21 10:46:18.438709,21,High
2025-12-21 10:46:18.807523,21,High
2025-12-21 10:46:19.155776,22,High
2025-12-21 10:46:19.541392,20,High
2025-12-21 10:46:19.965370,18,High
2025-12-21 10:46:20.389063,19,High
2025-12-21 10:46:20.748297,19,High
2025-12-21 10:46:21.145264,21,High
2025-12-21 10:46:21.550160,19,High
2025-12-21 10:46:21.983204,20,High
2025-12-21 10:46:22.373528,25,High
2025-12-21 10:46:22.776032,25,High
2025-12-21 10:46:23.171112,21,High
2025-12-21 10:46:23.571694,23,High
2025-12-21 10:46:23.954967,20,High
2025-12-21 10:46:24.393889,24,High
2025-12-21 10:46:24.894096,25,High
2025-12-21 10:46:25.327323,26,High
2025-12-21 10:46:25.720064,26,High
2025-12-21 10:46:26.040361,24,High
2025-12-21 10:46:26.419190,24,High
2025-12-21 10:46:26.821724,22,High
2025-12-21 10:46:27.229823,25,High
2025-12-21 10:46:27.644085,25,High
2025-12-21 10:46:28.073846,30,High
2025-12-21 10:46:28.479819,28,High
2025-12-21 10:46:28.879669,25,High
2025-12-21 10:46:29.298622,23,High
2025-12-21 10:46:29.641671,28,High
2025-12-21 10:46:30.041717,29,High
2025-12-21 10:46:30.459529,25,High
2025-12-21 10:46:30.877109,21,High
2025-12-21 10:46:31.280355,23,High
2025-12-21 10:46:31.663356,22,High
2025-12-21 10:46:32.112650,26,High
2025-12-21 10:46:32.519047,20,High
2025-12-21 10:46:32.909618,21,High
2025-12-21 10:46:33.317244,23,High
2025-12-21 10:46:33.717649,24,High
2025-12-21 10:46:34.054086,27,High
2025-12-21 10:46:34.454334,28,High
2025-12-21 10:46:34.849564,26,High
2025-12-21 10:46:35.247216,25,High
2025-12-21 10:46:35.635481,26,High
2025-12-21 10:46:36.064297,25,High
2025-12-21 10:46:36.472751,27,High
2025-12-21 10:46:36.887627,29,High
2025-12-21 10:46:37.314718,30,High
2025-12-21 10:46:37.711315,30,High
2025-12-21 10:46:38.125036,30,High
2025-12-21 10:46:38.519173,29,High
2025-12-21 10:46:38.955367,25,High
2025-12-21 10:46:39.292941,25,High
2025-12-21 10:46:39.712457,24,High
2025-12-21 10:46:40.183805,24,High
2025-12-21 10:46:40.616735,23,High
2025-12-21 10:46:41.050064,25,High
2025-12-21 10:46:41.428763,25,High
2025-12-21 10:46:41.837371,23,High
2025-12-21 10:46:42.199687,22,High
2025-12-21 10:46:42.592327,22,High
2025-12-21 10:46:43.000247,23,High
2025-12-21 10:46:43.376610,25,High
2025-12-21 10:46:43.733690,24,High
2025-12-21 10:46:44.111803,26,High
2025-12-21 10:46:44.499654,23,High
2025-12-21 10:46:44.895717,20,High
2025-12-21 10:46:45.290343,21,High
2025-12-21 10:49:33.634629,15,Medium
2025-12-21 10:49:34.009220,13,Medium
2025-12-21 10:49:34.407395,14,Medium
2025-12-21 10:49:34.776008,15,Medium
2025-12-21 10:49:35.262609,14,Medium
2025-12-21 10:49:35.754862,14,Medium
2025-12-21 10:49:36.161589,15,Medium
2025-12-21 10:49:36.464714,19,High
2025-12-21 10:49:36.830571,17,High
2025-12-21 10:49:37.261080,18,High
2025-12-21 10:49:37.645453,16,High
2025-12-21 10:49:37.959661,15,Medium
2025-12-21 10:49:38.292513,17,High
2025-12-21 10:49:38.658748,13,Medium
2025-12-21 10:49:38.979113,14,Medium
2025-12-21 10:49:39.395657,14,Medium
2025-12-21 10:49:39.784081,15,Medium
2025-12-21 10:49:40.234363,15,Medium
2025-12-21 10:49:40.674594,16,High
2025-12-21 10:49:41.116144,15,Medium
2025-12-21 10:49:41.560363,15,Medium
2025-12-21 10:49:41.884827,13,Medium
2025-12-21 10:49:42.278946,14,Medium
2025-12-21 10:49:42.678173,12,Medium
2025-12-21 10:49:43.058360,14,Medium
2025-12-21 10:49:43.402351,13,Medium
2025-12-21 10:49:43.802799,14,Medium
2025-12-21 10:49:44.200189,15,Medium
2025-12-21 10:49:44.600051,12,Medium
2025-12-21 10:49:45.015804,13,Medium
2025-12-21 10:49:45.438994,14,Medium
2025-12-21 10:49:45.873726,14,Medium
2025-12-21 10:49:46.291475,14,Medium
2025-12-21 10:49:46.706266,15,Medium
2025-12-21 10:49:47.114106,13,Medium
2025-12-21 10:49:47.551963,12,Medium
2025-12-21 10:49:47.941542,11,Medium
2025-12-21 10:49:48.320464,12,Medium
2025-12-21 10:49:48.702393,12,Medium
2025-12-21 10:49:49.033197,14,Medium
2025-12-21 10:49:49.436073,15,Medium
2025-12-21 10:49:49.828458,11,Medium
2025-12-21 10:49:50.199494,12,Medium
2025-12-21 10:49:50.570541,14,Medium
2025-12-21 10:49:50.957099,14,Medium
2025-12-21 10:49:51.346435,11,Medium
2025-12-21 10:49:51.788024,13,Medium
2025-12-21 10:49:52.170216,13,Medium
2025-12-21 10:49:52.566759,12,Medium
2025-12-21 10:49:52.904820,11,Medium
2025-12-21 10:49:53.266955,12,Medium
2025-12-21 10:49:53.640652,13,Medium
2025-12-21 10:49:54.014976,10,Medium
2025-12-21 10:49:54.385479,10,Medium
2025-12-21 10:49:54.782900,12,Medium
2025-12-21 10:49:55.173121,12,Medium
2025-12-21 10:49:55.574918,11,Medium
2025-12-21 10:49:55.919330,12,Medium
2025-12-21 10:49:56.334470,11,Medium
2025-12-21 10:49:56.664403,10,Medium
2025-12-21 10:49:57.017009,10,Medium
2025-12-21 10:49:57.456319,11,Medium
2025-12-21 10:49:57.820231,12,Medium
2025-12-21 10:49:58.236785,17,High
2025-12-21 10:49:58.605408,14,Medium
2025-12-21 10:49:59.031055,15,Medium
2025-12-21 10:49:59.416678,11,Medium
2025-12-21 10:49:59.880447,13,Medium
2025-12-21 10:50:00.222122,11,Medium
2025-12-21 10:50:00.669051,14,Medium
2025-12-21 10:50:01.073136,15,Medium
2025-12-21 10:50:01.477259,14,Medium
2025-12-21 10:50:01.868761,12,Medium
2025-12-21 10:50:02.242834,16,High
2025-12-21 10:50:02.657655,14,Medium
2025-12-21 10:50:03.026018,12,Medium
2025-12-21 10:50:03.369283,11,Medium
2025-12-21 10:50:03.782785,14,Medium
2025-12-21 10:50:04.178204,17,High
2025-12-21 10:50:04.569017,17,High
2025-12-21 10:50:04.964539,17,High
2025-12-21 10:50:05.365517,18,High
2025-12-21 10:50:05.744626,18,High
2025-12-21 10:50:06.098820,20,High
2025-12-21 10:50:06.537581,18,High
